,product_ndc,generic_name,labeler_name,dea_schedule,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,label_code,prod_code,ndc
895,55700-811,FENTANYL,"Quality Care Products, LLC",CII,FENTANYL,"[{'strength': '75 ug/h', 'name': 'FENTANYL'}]",True,"[{'marketing_start_date': '20191025', 'package_ndc': '55700-811-05', 'description': '5 POUCH in 1 CARTON (55700-811-05)  > 1 PATCH in 1 POUCH > 72 h in 1 PATCH', 'sample': False}]",20201231,"{'spl_set_id': ['0c6b211e-95b4-434f-9797-b6061c84e34e'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['197696'], 'unii': ['UF599785JZ']}",ANDA,"PATCH, EXTENDED RELEASE",bff10128-f732-4126-8265-2f7fdc6b8bfe,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20191025,55700-811_bff10128-f732-4126-8265-2f7fdc6b8bfe,ANDA077449,FENTANYL,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0811,557000811
896,55700-824,morphine sulfate,"Quality Care Products, LLC",CII,Morphine sulfate,"[{'strength': '15 mg/1', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20191215', 'package_ndc': '55700-824-30', 'description': '30 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-824-30)', 'sample': False}, {'marketing_start_date': '20191215', 'package_ndc': '55700-824-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-824-60)', 'sample': False}, {'marketing_start_date': '20191215', 'package_ndc': '55700-824-90', 'description': '90 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-824-90)', 'sample': False}]",20211231,"{'spl_set_id': ['bf34d7f4-29e6-4957-83d0-18808582ad3d'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['891881'], 'unii': ['X3P646A2J0']}",ANDA,"TABLET, FILM COATED, EXTENDED RELEASE",ee5d5cdc-c6c0-43e1-81e5-a0a8998da29b,HUMAN PRESCRIPTION DRUG,ORAL,20191215,55700-824_ee5d5cdc-c6c0-43e1-81e5-a0a8998da29b,ANDA078761,Morphine sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0824,557000824
897,55700-825,morphine sulfate,"Quality Care Products, LLC",CII,Morphine sulfate,"[{'strength': '30 mg/1', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20200606', 'package_ndc': '55700-825-30', 'description': '30 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-825-30)', 'sample': False}, {'marketing_start_date': '20200606', 'package_ndc': '55700-825-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-825-60)', 'sample': False}, {'marketing_start_date': '20200721', 'package_ndc': '55700-825-90', 'description': '90 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-825-90)', 'sample': False}]",20211231,"{'spl_set_id': ['9087c92f-c753-4bd4-82e4-5aeee31e0ec3'], 'manufacturer_name': ['Quality Care Products, LLC'], 'unii': ['X3P646A2J0']}",ANDA,"TABLET, FILM COATED, EXTENDED RELEASE",de71cd8d-c709-4f66-8ea1-393c17cabe2a,HUMAN PRESCRIPTION DRUG,ORAL,20200606,55700-825_de71cd8d-c709-4f66-8ea1-393c17cabe2a,ANDA078761,Morphine sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0825,557000825
898,55700-867,buprenorphine hydrochloride,"Quality Care Products, LLC",CIII,BELBUCA,"[{'strength': '450 ug/1', 'name': 'BUPRENORPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200602', 'package_ndc': '55700-867-60', 'description': '60 POUCH in 1 BOX (55700-867-60)  > 1 FILM, SOLUBLE in 1 POUCH', 'sample': False}]",20211231,"{'spl_set_id': ['36338030-20e2-4ddb-bc06-6c43be4f50a0'], 'manufacturer_name': ['Quality Care Products, LLC'], 'unii': ['56W8MW3EN1']}",NDA,"FILM, SOLUBLE",f62a48fc-518c-4c38-bb88-28b9404a4ead,HUMAN PRESCRIPTION DRUG,BUCCAL,20200602,55700-867_f62a48fc-518c-4c38-bb88-28b9404a4ead,NDA207932,BELBUCA,"['Partial Opioid Agonists [MoA]', 'Partial Opioid Agonist [EPC]']",,,55700,0867,557000867
899,55700-652,Hydrocodone Bitartrate and Acetaminophen,Lake Erie Medical DBA Quality Care Products LLC,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20180713', 'package_ndc': '55700-652-01', 'description': '120 TABLET in 1 BOTTLE (55700-652-01)', 'sample': False}, {'marketing_start_date': '20190614', 'package_ndc': '55700-652-10', 'description': '10 TABLET in 1 BOTTLE (55700-652-10)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-652-12', 'description': '12 TABLET in 1 BOTTLE (55700-652-12)', 'sample': False}, {'marketing_start_date': '20180928', 'package_ndc': '55700-652-20', 'description': '20 TABLET in 1 BOTTLE (55700-652-20)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-652-30', 'description': '30 TABLET in 1 BOTTLE (55700-652-30)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-652-40', 'description': '40 TABLET in 1 BOTTLE (55700-652-40)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-652-60', 'description': '60 TABLET in 1 BOTTLE (55700-652-60)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-652-90', 'description': '90 TABLET in 1 BOTTLE (55700-652-90)', 'sample': False}]",20211231,"{'spl_set_id': ['832183ab-5c55-420b-8b6e-71522de2b267'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'rxcui': ['857002'], 'unii': ['NO70W886KK', '362O9ITL9D']}",ANDA,TABLET,1e496ddd-ff99-436a-9903-2606b65d966f,HUMAN PRESCRIPTION DRUG,ORAL,20180713,55700-652_1e496ddd-ff99-436a-9903-2606b65d966f,ANDA209037,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,55700,0652,557000652
900,55700-658,oxycodone and acetaminophen,Lake Erie Medical DBA Quality Care Products LLC,CII,oxycodone and acetaminophen,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20180720', 'package_ndc': '55700-658-01', 'description': '120 TABLET in 1 BOTTLE (55700-658-01)', 'sample': False}, {'marketing_start_date': '20180720', 'package_ndc': '55700-658-20', 'description': '20 TABLET in 1 BOTTLE (55700-658-20)', 'sample': False}, {'marketing_start_date': '20181019', 'package_ndc': '55700-658-21', 'description': '21 TABLET in 1 BOTTLE (55700-658-21)', 'sample': False}, {'marketing_start_date': '20180720', 'package_ndc': '55700-658-24', 'description': '24 TABLET in 1 BOTTLE (55700-658-24)', 'sample': False}, {'marketing_start_date': '20180720', 'package_ndc': '55700-658-30', 'description': '30 TABLET in 1 BOTTLE (55700-658-30)', 'sample': False}, {'marketing_start_date': '20180810', 'package_ndc': '55700-658-56', 'description': '56 TABLET in 1 BOTTLE (55700-658-56)', 'sample': False}, {'marketing_start_date': '20180720', 'package_ndc': '55700-658-60', 'description': '60 TABLET in 1 BOTTLE (55700-658-60)', 'sample': False}]",20201231,"{'spl_set_id': ['0617f38b-d150-48d9-a2f9-76e0505907eb'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'rxcui': ['1049221'], 'unii': ['C1ENJ2TE6C', '362O9ITL9D']}",ANDA,TABLET,2783ad86-5a26-412d-8f9f-da2e084d8934,HUMAN PRESCRIPTION DRUG,ORAL,20180720,55700-658_2783ad86-5a26-412d-8f9f-da2e084d8934,ANDA090535,oxycodone and acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0658,557000658
901,55700-565,tapentadol hydrochloride,Lake Erie Medical DBA Quality Care Products LLC,CII,Nucynta ER,"[{'strength': '50 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20171208', 'package_ndc': '55700-565-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-565-60)', 'sample': False}]",20201231,"{'spl_set_id': ['86044479-4ad5-435e-9e15-4d7f34a4c320'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'rxcui': ['1148809', '1149378'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED, EXTENDED RELEASE",51034f23-626c-483c-960c-d6346fa0b9cc,HUMAN PRESCRIPTION DRUG,ORAL,20170616,55700-565_51034f23-626c-483c-960c-d6346fa0b9cc,NDA200533,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,ER,55700,0565,557000565
902,55700-579,Buprenorphine,Lake Erie Medical DBA Quality Care Products LLC,CIII,Buprenorphine,"[{'strength': '5 ug/h', 'name': 'BUPRENORPHINE'}]",True,"[{'marketing_start_date': '20180112', 'package_ndc': '55700-579-04', 'description': '4 POUCH in 1 CARTON (55700-579-04)  > 1 PATCH in 1 POUCH > 168 h in 1 PATCH', 'sample': False}]",20211231,"{'spl_set_id': ['01713321-a1e1-4d62-96f2-26179335a12b'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'unii': ['40D3SCR4GZ']}",NDA AUTHORIZED GENERIC,PATCH,c5b43359-4dae-4292-a2ee-5f57813d7505,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20180112,55700-579_c5b43359-4dae-4292-a2ee-5f57813d7505,NDA021306,Buprenorphine,"['Partial Opioid Agonists [MoA]', 'Partial Opioid Agonist [EPC]']",,,55700,0579,557000579
903,55700-598,Hydrocodone Bitartrate and Acetaminophen,Lake Erie Medical DBA Quality Care Products LLC,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20180413', 'package_ndc': '55700-598-01', 'description': '120 TABLET in 1 BOTTLE (55700-598-01)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-14', 'description': '14 TABLET in 1 BOTTLE (55700-598-14)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-15', 'description': '15 TABLET in 1 BOTTLE (55700-598-15)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-21', 'description': '21 TABLET in 1 BOTTLE (55700-598-21)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-30', 'description': '30 TABLET in 1 BOTTLE (55700-598-30)', 'sample': False}, {'marketing_start_date': '20200221', 'package_ndc': '55700-598-40', 'description': '40 TABLET in 1 BOTTLE (55700-598-40)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-60', 'description': '60 TABLET in 1 BOTTLE (55700-598-60)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-598-90', 'description': '90 TABLET in 1 BOTTLE (55700-598-90)', 'sample': False}]",20211231,"{'spl_set_id': ['6ce657c1-b598-44e4-829a-ad562bb07c94'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'rxcui': ['856999'], 'unii': ['NO70W886KK', '362O9ITL9D']}",ANDA,TABLET,4d8170ba-0384-4e0e-a724-5b69cbcd0677,HUMAN PRESCRIPTION DRUG,ORAL,20180413,55700-598_4d8170ba-0384-4e0e-a724-5b69cbcd0677,ANDA209037,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,55700,0598,557000598
904,55700-603,Hydrocodone Bitartrate and Acetaminophen,Lake Erie Medical DBA Quality Care Products LLC,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20180817', 'package_ndc': '55700-603-01', 'description': '120 TABLET in 1 BOTTLE (55700-603-01)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-603-15', 'description': '15 TABLET in 1 BOTTLE (55700-603-15)', 'sample': False}, {'marketing_start_date': '20180713', 'package_ndc': '55700-603-24', 'description': '24 TABLET in 1 BOTTLE (55700-603-24)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-603-30', 'description': '30 TABLET in 1 BOTTLE (55700-603-30)', 'sample': False}, {'marketing_start_date': '20180810', 'package_ndc': '55700-603-56', 'description': '56 TABLET in 1 BOTTLE (55700-603-56)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-603-60', 'description': '60 TABLET in 1 BOTTLE (55700-603-60)', 'sample': False}, {'marketing_start_date': '20180413', 'package_ndc': '55700-603-90', 'description': '90 TABLET in 1 BOTTLE (55700-603-90)', 'sample': False}]",20211231,"{'spl_set_id': ['3c9116b4-f14a-43aa-9b13-823f465124f6'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'unii': ['NO70W886KK', '362O9ITL9D']}",ANDA,TABLET,c8fd403e-f036-4588-b0b9-2c5246f2ed46,HUMAN PRESCRIPTION DRUG,ORAL,20180413,55700-603_c8fd403e-f036-4588-b0b9-2c5246f2ed46,ANDA209037,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,55700,0603,557000603
905,55700-639,hydrocodone bitartrate and ibuprofen,Lake Erie Medical DBA Quality Care Products LLC,CII,Hydrocodone Bitartrate and Ibuprofen,"[{'strength': '7.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '200 mg/1', 'name': 'IBUPROFEN'}]",True,"[{'marketing_start_date': '20180615', 'package_ndc': '55700-639-60', 'description': '60 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (55700-639-60)', 'sample': False}]",20201231,"{'spl_set_id': ['5a6c0eaf-549d-4e17-b0b1-13a41ed4b53b'], 'manufacturer_name': ['Lake Erie Medical DBA Quality Care Products LLC'], 'rxcui': ['858798'], 'unii': ['NO70W886KK', 'WK2XYI10QM']}",ANDA,"TABLET, FILM COATED",fa854a4c-15d8-497b-b6fc-8662165dcdf5,HUMAN PRESCRIPTION DRUG,ORAL,20180615,55700-639_fa854a4c-15d8-497b-b6fc-8662165dcdf5,ANDA077723,Hydrocodone Bitartrate and Ibuprofen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]', 'Cyclooxygenase Inhibitors [MoA]', 'Anti-Inflammatory Agents', 'Non-Steroidal [CS]', 'Nonsteroidal Anti-inflammatory Drug [EPC]']",,,55700,0639,557000639
906,55700-791,OXYCODONE HCl,"Quality Care Products, LLC",CII,OXYCODONE HCl,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190913', 'package_ndc': '55700-791-30', 'description': '30 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-791-30)', 'sample': False}]",20201231,"{'spl_set_id': ['172dee35-aa29-4389-acc0-707305ee90b1'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['1860157'], 'unii': ['C1ENJ2TE6C']}",NDA AUTHORIZED GENERIC,"TABLET, FILM COATED, EXTENDED RELEASE",444eb24f-3d8d-494f-b641-718bc7887d6e,HUMAN PRESCRIPTION DRUG,ORAL,20190913,55700-791_444eb24f-3d8d-494f-b641-718bc7887d6e,NDA022272,OXYCODONE HCl,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0791,557000791
907,55700-792,tapentadol hydrochloride,"Quality Care Products, LLC",CII,Nucynta,"[{'strength': '50 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190913', 'package_ndc': '55700-792-30', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (55700-792-30)', 'sample': False}]",20201231,"{'spl_set_id': ['ff50cf44-bc12-482e-8c67-3f020e1c2333'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['825411', '854142'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED",493218dd-b469-45e8-aa1f-cd050c45fbc7,HUMAN PRESCRIPTION DRUG,ORAL,20190913,55700-792_493218dd-b469-45e8-aa1f-cd050c45fbc7,NDA022304,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,55700,0792,557000792
908,55700-796,tapentadol hydrochloride,"Quality Care Products, LLC",CII,Nucynta ER,"[{'strength': '50 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190927', 'package_ndc': '55700-796-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-796-60)', 'sample': False}]",20201231,"{'spl_set_id': ['77e6cb78-88b9-4488-8aa0-fd507083ff94'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['1148797', '1148809', '1149367', '1149378'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED, EXTENDED RELEASE",08c74097-d4f5-45be-b8e5-5fcb9aa5cadf,HUMAN PRESCRIPTION DRUG,ORAL,20190927,55700-796_08c74097-d4f5-45be-b8e5-5fcb9aa5cadf,NDA200533,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,ER,55700,0796,557000796
909,55700-797,tapentadol hydrochloride,"Quality Care Products, LLC",CII,Nucynta ER,"[{'strength': '100 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190927', 'package_ndc': '55700-797-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (55700-797-60)', 'sample': False}]",20201231,"{'spl_set_id': ['77e6cb78-88b9-4488-8aa0-fd507083ff94'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['1148797', '1148809', '1149367', '1149378'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED, EXTENDED RELEASE",08c74097-d4f5-45be-b8e5-5fcb9aa5cadf,HUMAN PRESCRIPTION DRUG,ORAL,20190927,55700-797_08c74097-d4f5-45be-b8e5-5fcb9aa5cadf,NDA200533,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,ER,55700,0797,557000797
910,55700-748,FENTANYL,"Quality Care Products, LLC",CII,FENTANYL,"[{'strength': '50 ug/h', 'name': 'FENTANYL'}]",True,"[{'marketing_start_date': '20190426', 'package_ndc': '55700-748-05', 'description': '5 POUCH in 1 CARTON (55700-748-05)  > 1 PATCH in 1 POUCH > 72 h in 1 PATCH', 'sample': False}]",20201231,"{'spl_set_id': ['3bbc19e3-5bf1-495a-b698-3d77f83236e9'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['197696', '245134', '245135', '577057'], 'unii': ['UF599785JZ']}",ANDA,"PATCH, EXTENDED RELEASE",d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20190426,55700-748_d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,ANDA077449,FENTANYL,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0748,557000748
911,55700-749,FENTANYL,"Quality Care Products, LLC",CII,FENTANYL,"[{'strength': '12 ug/h', 'name': 'FENTANYL'}]",True,"[{'marketing_start_date': '20190426', 'package_ndc': '55700-749-05', 'description': '5 POUCH in 1 CARTON (55700-749-05)  > 1 PATCH in 1 POUCH > 72 h in 1 PATCH', 'sample': False}]",20201231,"{'spl_set_id': ['3bbc19e3-5bf1-495a-b698-3d77f83236e9'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['197696', '245134', '245135', '577057'], 'unii': ['UF599785JZ']}",ANDA,"PATCH, EXTENDED RELEASE",d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20190426,55700-749_d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,ANDA077449,FENTANYL,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0749,557000749
912,55700-753,FENTANYL,"Quality Care Products, LLC",CII,FENTANYL,"[{'strength': '25 ug/h', 'name': 'FENTANYL'}]",True,"[{'marketing_start_date': '20190517', 'package_ndc': '55700-753-05', 'description': '5 POUCH in 1 CARTON (55700-753-05)  > 1 PATCH in 1 POUCH > 72 h in 1 PATCH', 'sample': False}]",20201231,"{'spl_set_id': ['3bbc19e3-5bf1-495a-b698-3d77f83236e9'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['197696', '245134', '245135', '577057'], 'unii': ['UF599785JZ']}",ANDA,"PATCH, EXTENDED RELEASE",d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20190517,55700-753_d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,ANDA077449,FENTANYL,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0753,557000753
913,55700-771,Hydrocodone Bitartrate and Acetaminophen,"Quality Care Products, LLC",CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20190628', 'package_ndc': '55700-771-01', 'description': '120 TABLET in 1 BOTTLE (55700-771-01)', 'sample': False}, {'marketing_start_date': '20191119', 'package_ndc': '55700-771-05', 'description': '5 TABLET in 1 BOTTLE (55700-771-05)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-12', 'description': '12 TABLET in 1 BOTTLE (55700-771-12)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-14', 'description': '14 TABLET in 1 BOTTLE (55700-771-14)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-15', 'description': '15 TABLET in 1 BOTTLE (55700-771-15)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-21', 'description': '21 TABLET in 1 BOTTLE (55700-771-21)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-30', 'description': '30 TABLET in 1 BOTTLE (55700-771-30)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-40', 'description': '40 TABLET in 1 BOTTLE (55700-771-40)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-60', 'description': '60 TABLET in 1 BOTTLE (55700-771-60)', 'sample': False}, {'marketing_start_date': '20190628', 'package_ndc': '55700-771-90', 'description': '90 TABLET in 1 BOTTLE (55700-771-90)', 'sample': False}]",20211231,"{'spl_set_id': ['8cdfc522-1b61-41a3-86cc-5cbde20df6bc'], 'manufacturer_name': ['Quality Care Products, LLC'], 'unii': ['NO70W886KK', '362O9ITL9D']}",ANDA,TABLET,bfdc5050-87df-47c8-a4e5-efa138476c1a,HUMAN PRESCRIPTION DRUG,ORAL,20190628,55700-771_bfdc5050-87df-47c8-a4e5-efa138476c1a,ANDA211487,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,55700,0771,557000771
914,55700-772,FENTANYL,"Quality Care Products, LLC",CII,FENTANYL,"[{'strength': '75 ug/h', 'name': 'FENTANYL'}]",True,"[{'marketing_start_date': '20190719', 'package_ndc': '55700-772-05', 'description': '5 POUCH in 1 CARTON (55700-772-05)  > 1 PATCH in 1 POUCH > 72 h in 1 PATCH', 'sample': False}]",20201231,"{'spl_set_id': ['3bbc19e3-5bf1-495a-b698-3d77f83236e9'], 'manufacturer_name': ['Quality Care Products, LLC'], 'rxcui': ['197696', '245134', '245135', '577057'], 'unii': ['UF599785JZ']}",ANDA,"PATCH, EXTENDED RELEASE",d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,20190719,55700-772_d7af2c18-05d8-4fa7-a3e3-3668d0ccf0ba,ANDA077449,FENTANYL,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,55700,0772,557000772
